r:NaN g:NaN b:NaN
r:0.58870965 g:0.55284554 b:0.5020577
r:0.63709676 g:0.6097561 b:0.54732513
r:0.6774193 g:0.68292683 b:0.56378603
r:0.6532258 g:0.7317073 b:0.5226338
r:0.61290324 g:0.7235772 b:0.47325107
r:0.5645161 g:0.6422764 b:0.436214
r:0.5483871 g:0.5934959 b:0.4526749
r:0.57258064 g:0.57723576 b:0.48559675
r:0.58064514 g:0.5934959 b:0.49794242
r:0.58870965 g:0.62601626 b:0.5020577
r:0.60483867 g:0.63414633 b:0.5020577
r:0.62096775 g:0.6422764 b:0.5226338
r:0.62096775 g:0.6422764 b:0.53497946
r:0.58870965 g:0.65853655 b:0.46913582
r:0.516129 g:0.65853655 b:0.38271606
r:0.37903225 g:0.50406504 b:0.27572018
r:0.21774194 g:0.28455284 b:0.19341564
r:0.16935483 g:0.17886177 b:0.18106997
r:0.16935483 g:0.14634144 b:0.1851852
r:0.15322581 g:0.13821137 b:0.17695473
r:0.15322581 g:0.13821137 b:0.17695473
done detecting bill.
bill sample-r:0.5564516 g:0.6097561 b:0.436214
bill sample-r:0.58870965 g:0.55284554 b:0.5020577
bill sample-r:0.63709676 g:0.6097561 b:0.54732513
bill sample-r:0.6774193 g:0.68292683 b:0.56378603
bill sample-r:0.6532258 g:0.7317073 b:0.5226338
bill sample-r:0.61290324 g:0.7235772 b:0.47325107
bill sample-r:0.5645161 g:0.6422764 b:0.436214
bill sample-r:0.5483871 g:0.5934959 b:0.4526749
bill sample-r:0.57258064 g:0.57723576 b:0.48559675
bill sample-r:0.58064514 g:0.5934959 b:0.49794242
bill sample-r:0.58870965 g:0.62601626 b:0.5020577
bill sample-r:0.60483867 g:0.63414633 b:0.5020577
bill sample-r:0.62096775 g:0.6422764 b:0.5226338
bill sample-r:0.62096775 g:0.6422764 b:0.53497946
bill sample-r:0.58870965 g:0.65853655 b:0.46913582
bill sample-r:0.516129 g:0.65853655 b:0.38271606
bill sample-r:0.37903225 g:0.50406504 b:0.27572018
bill sample-r:0.21774194 g:0.28455284 b:0.19341564
bill sample-r:0.16935483 g:0.17886177 b:0.18106997
bill sample-r:0.16935483 g:0.14634144 b:0.1851852
bill sample-r:0.15322581 g:0.13821137 b:0.17695473
avgDiff:0.036413036
Detected bill:ONE
